,Unnamed: 0,name,city,phone-number,date,ssn,id,height,weight,age,drinks,smokes,bp-systolic,bp-diast,tumor_size,temperature,stage,drug,double_lung_infection,fup
172,172,Daniel Cohen,Brook Park,548-725-9450,2003-11-17,233-52-6455,2703449213,5.7,113.43,78,1,0,79,117,6,96,2,Lung_Cure,0,0
173,173,Kent Thomas,Flint City,879-550-7440,1987-08-17,125-80-5183,5715793354,7.02,15.7,11,0,1,76,163,1,94,1,Lung_Cure,1,0
174,174,Dawn Robinson,Veyo,380-806-4939,2004-12-16,875-68-9574,484730731,5.17,41.95,56,0,1,61,131,6,97,1,Lung_Cure,0,0
175,175,Tiffany Johnson,Merrick,550-902-7423,1985-12-17,870-68-7250,6499426620,6.97,33.66,56,0,1,75,175,1,94,1,Lung_Cure,0,0
176,176,Michelle Dixon,Sealy,189-884-7942,2015-07-19,256-15-1564,6681048906,7.48,30.76,55,1,0,54,116,5,97,2,Lung_Cure,0,0
177,177,Andrea Barber,Olaton,915-981-9316,1975-04-29,243-95-7123,5844207751,4.03,117.15,41,1,0,36,137,6,95,1,Lung_Cure,1,0
178,178,Stephen Cook,Giltner,661-322-1583,1980-07-08,793-69-3416,3339811372,7.06,108.1,60,1,1,76,139,4,95,2,Lung_Cure,0,0
179,179,Terri Steele,Indianola,973-360-8162,2010-03-19,681-64-1239,1403894098,5.03,89.18,12,0,1,73,171,3,95,1,Lung_Cure,0,0
180,180,Robert Murray,Conway Springs,407-851-3452,2013-01-22,016-04-7083,68686613,6.12,98.6,24,0,0,37,118,4,97,3,Lung_Cure,1,0
181,181,Troy Vaughn,Hamler,964-421-1886,1987-09-05,711-49-0366,9716686041,4.08,74.53,34,1,0,30,176,1,99,1,Lung_Cure,1,0
182,182,Kathryn Ellis,Newtonsville,570-678-0735,1970-04-27,002-04-4414,9058328933,4.98,100.41,26,0,1,59,124,2,97,1,Lung_Cure,0,0
183,183,Angela Harris,Belcher,711-542-7451,1988-07-15,367-72-9037,8137768563,6.29,53.61,41,0,0,80,141,1,97,1,Lung_Cure,0,0
184,184,Omar Thompson,Crested Butte,834-649-9945,1991-07-06,628-95-6359,7015376119,5.89,101.13,54,1,0,36,190,3,96,1,Lung_Cure,1,0
185,185,Richard Shelton,Oakport,600-184-5265,1982-01-20,129-17-2159,9221983152,5.72,4.89,26,0,0,76,126,3,97,2,Lung_Cure,0,0
186,186,Richard Marshall,Grambling,380-782-9852,1970-08-03,865-72-5907,2784354292,6.15,90.04,69,1,0,22,126,5,94,3,Lung_Cure,0,0
187,187,Tiffany Moreno,Rose Valley,366-123-3498,2000-12-26,346-45-4848,5261448433,6.93,106.73,56,0,0,68,187,1,98,2,Lung_Cure,0,0
188,188,Fernando Fletcher,Bayou La Batre,325-222-4765,2009-04-13,367-54-3908,6515481735,7.56,92.27,33,0,0,29,122,6,97,2,Lung_Cure,1,0
189,189,Jamie Reed,Stella,902-780-5618,1972-10-10,129-55-6378,1255365218,6.08,82.34,72,0,1,91,193,6,96,1,Lung_Cure,1,0
190,190,Stephanie Brady,Pine Plains,468-595-6958,2009-09-10,306-10-4363,2641542728,4.49,2.7,74,0,0,94,146,6,97,1,Lung_Cure,0,0
191,191,Jonathan Long,Tilleda,794-516-1924,2005-01-27,269-09-1204,5984033870,7.98,68.47,75,1,0,41,111,2,98,1,Lung_Cure,0,0
192,192,Brittany Moore,Riverview,450-414-4386,1972-10-16,791-19-2223,9760095247,5.74,84.75,16,0,1,94,149,5,95,2,Lung_Cure,1,0
193,193,Felicia Patterson,Miltonvale,941-592-5985,1977-09-08,151-76-4478,3316481616,4.21,41.2,13,0,0,22,112,2,99,3,Lung_Cure,1,0
194,194,John Valdez,Laguna,397-090-4544,1981-03-17,413-18-8143,9286281403,4.89,111.92,45,1,0,73,133,2,96,1,Lung_Cure,1,0
195,195,Rachel Middleton,Northbranch,720-637-0738,2015-12-05,476-34-6001,4619296295,7.66,77.56,25,1,0,43,148,5,94,2,Lung_Cure,1,0
196,196,Connie Moore,Taft Heights,684-692-2330,2005-06-05,465-82-8757,3940731481,4.25,113.91,71,0,1,64,123,6,97,3,Lung_Cure,0,0
197,197,Scott Harper,Fronton,242-932-3362,2010-05-28,663-47-1856,591697518,6.97,51.44,18,0,0,60,144,5,97,2,Lung_Cure,0,0
198,198,John Green,Sudley,783-091-8999,1974-03-22,615-20-5940,8262331549,6.07,90.29,10,1,0,95,154,4,99,3,Lung_Cure,0,0
199,199,Claire James,Gore,584-648-0480,2020-03-01,863-45-8211,963984634,7.38,34.17,27,1,1,87,180,1,94,3,Lung_Cure,0,0
200,200,David Barton,New Deal,692-700-1685,2002-06-27,236-12-9380,944466691,5.34,64.35,59,0,1,51,160,4,95,1,Lung_Cure,0,0
201,201,Ethan Carpenter,Leachville,751-841-4656,2015-08-31,480-99-0726,4905970842,7.72,92.6,17,0,1,53,180,5,98,1,Lung_Cure,1,0
202,202,Sarah Miller,Steubenville,487-595-6349,1990-12-30,805-37-4930,2186194797,5.58,112.54,60,1,0,47,138,4,97,1,Lung_Cure,0,0
203,203,Rebecca Chen,Melrude,981-477-6089,2013-11-05,642-04-6363,5849476663,5.93,87.8,15,1,0,83,199,6,99,3,Lung_Cure,0,0
204,204,Christopher Coleman,Cheviot,177-234-1521,2001-08-29,683-74-0547,1528902013,7.38,28.26,13,1,1,91,195,6,98,3,Lung_Cure,0,0
205,205,Casey Underwood,Babbitt,357-550-6277,2003-05-14,362-84-3327,1343241057,7.64,24.0,55,1,1,79,153,6,94,2,Lung_Cure,1,0
206,206,Jamie Bowen,Hookdale,701-309-4027,1981-12-09,710-06-7662,8783506382,5.17,106.55,58,1,0,40,180,2,98,2,Lung_Cure,0,0
207,207,Kirsten Taylor,Annetta South,140-963-8457,2000-03-10,745-21-6894,2217077984,4.02,14.66,23,0,0,23,167,2,97,1,Lung_Cure,0,0
208,208,Brady Bryant,Brent,723-535-0324,2000-02-20,620-27-4479,7750392966,4.05,67.02,43,0,0,27,186,2,99,1,Lung_Cure,1,0
209,209,Joshua Baker,Autaugaville,863-837-2620,1974-11-04,688-27-7453,1635164622,6.59,102.37,39,1,1,21,160,3,97,1,Lung_Cure,0,0
210,210,Vincent Kane,Spirit,603-832-6177,1973-03-16,731-11-7772,185825236,4.8,48.45,22,0,0,34,116,5,95,3,Lung_Cure,1,0
211,211,Monica Cortez,Gate,630-151-0077,1986-08-26,624-05-0730,6307037592,6.28,10.94,33,0,0,83,136,2,98,2,Lung_Cure,1,0
212,212,James Frederick,Wall,115-766-4483,2010-04-05,633-63-5486,9652025059,7.32,74.46,16,1,1,29,153,3,99,2,Lung_Cure,0,0
213,213,Deborah Burnett,Rainelle,935-255-8792,1975-01-11,306-09-1109,6477041570,7.13,58.22,61,1,1,49,113,5,98,1,Lung_Cure,1,0
214,214,Michael Reyes,Gun Barrel City,292-705-1468,2000-09-09,738-75-5574,1874894074,5.41,109.67,11,0,0,52,125,4,96,1,Lung_Cure,1,0
215,215,William Brown,East Pasadena,286-792-1251,1970-09-15,467-87-1411,2344627356,4.38,88.66,31,1,0,43,126,4,94,1,Lung_Cure,0,0
216,216,Elizabeth Tran,Brookings,596-434-7845,1972-02-14,314-21-8223,1986291372,4.26,48.11,47,0,1,69,182,3,98,2,Lung_Cure,1,0
217,217,Eric Nichols,Las Vegas,349-896-4940,1988-06-15,450-23-8482,2027318419,4.57,74.51,53,0,1,31,131,3,99,1,Lung_Cure,1,0
218,218,Stephen Kim,Triplett,291-856-4442,2000-07-17,658-90-5030,9912513662,4.0,49.44,27,1,1,87,195,5,95,3,Lung_Cure,1,0
219,219,Rachel Chavez,International Falls,285-201-1936,2020-12-10,387-68-1868,6070312103,6.36,60.56,79,1,1,90,170,2,95,1,Lung_Cure,1,0
220,220,Ashley Brown,Werley,359-840-5088,1988-12-26,324-06-8264,5576259821,4.51,86.78,43,0,1,80,176,2,97,2,Lung_Cure,1,0
221,221,Gary Carlson,Emmaus,362-754-9532,2012-02-27,603-73-3106,8576764244,7.88,31.54,46,1,0,71,197,6,95,2,Lung_Cure,1,0
222,222,Lisa Diaz,Fort Myers Shores,346-838-3522,1999-02-11,344-83-2296,6512095647,4.55,107.69,51,1,0,81,196,5,98,2,Lung_Cure,0,0
223,223,Mark Lozano DDS,Outing,419-736-4470,2019-03-07,730-63-8854,568494213,7.66,46.33,35,0,0,41,195,2,95,3,Lung_Cure,1,0
224,224,Jose Swanson,Westford,228-380-7950,1979-06-04,594-69-7461,9570060809,4.08,11.09,78,1,1,46,147,6,96,2,Lung_Cure,1,0
225,225,Ashley Rivera,Walnut Shade,277-367-9424,1999-01-26,595-86-7613,6261583287,4.04,90.28,28,0,1,22,156,4,94,1,Lung_Cure,0,0
226,226,Danielle Cervantes,London Mills,305-782-4808,2017-04-27,376-40-1860,3505358815,6.22,83.19,68,0,1,92,177,1,96,2,Lung_Cure,1,0
227,227,Bailey Evans,Milolii,188-400-5589,1975-10-01,173-51-9008,9720887777,6.88,52.34,33,0,0,75,150,3,97,2,Lung_Cure,0,0
228,228,Fernando Garcia,Winslow,332-735-6022,1977-06-27,810-63-8981,929538993,4.14,68.48,76,0,0,83,115,5,94,1,Lung_Cure,1,0
229,229,Dominique Stewart,Driscoll,722-121-9531,2015-12-20,283-43-9523,4409816366,5.72,57.85,11,0,1,50,142,1,98,3,Lung_Cure,1,0
230,230,Michelle Shepard,Stoutland,999-932-6695,2017-08-02,041-11-8031,3731289923,4.95,67.01,14,0,1,34,129,4,94,1,Lung_Cure,0,0
231,231,Zachary Peters,Ural,611-821-9076,1973-09-11,538-96-4441,504613952,4.88,116.62,38,1,0,55,194,6,95,1,Lung_Cure,0,0
232,232,Mitchell Martin,Steamboat Canyon,214-142-8000,2010-02-26,150-76-2792,5456033927,5.75,91.15,39,1,0,79,156,5,96,3,Lung_Cure,0,0
233,233,David Jones,Nuiqsut,440-166-6296,2002-09-20,783-59-8183,2196903705,7.75,114.65,19,1,1,55,170,3,97,3,Lung_Cure,1,0
234,234,Leslie Riggs,Alum Bridge,538-502-3524,2013-07-19,056-28-8436,8310638979,4.05,103.23,42,1,0,97,113,2,97,3,Lung_Cure,0,0
235,235,Mathew Shaffer,Americus,893-458-9943,1979-09-22,327-31-0839,1938094138,6.76,15.98,50,1,1,44,165,4,95,3,Lung_Cure,0,0
236,236,Alyssa Carpenter,Packwood,156-339-3910,1982-04-19,391-48-2321,4391428405,4.11,86.03,33,0,0,64,111,5,99,2,Lung_Cure,0,0
237,237,Leah Cole,Sodaville,775-188-3045,2017-12-13,571-42-5345,2711837953,5.68,60.67,31,0,0,43,174,1,96,1,Lung_Cure,0,0
238,238,Stephen Ingram,Chattanooga Valley,666-859-5175,1987-06-01,565-07-2204,1332557616,7.49,113.78,39,1,0,37,155,6,97,1,Lung_Cure,1,0
239,239,Michael Mccarthy,Village of Clarkston,876-939-8410,1974-06-30,324-72-2613,2256348075,4.16,41.15,64,0,0,78,143,5,97,3,Lung_Cure,1,0
240,240,Dean Anderson,Lamartine,222-499-4408,2015-05-25,855-09-8133,5462005930,5.77,67.1,56,1,0,81,179,4,97,3,Lung_Cure,1,0
241,241,Eric Owens MD,Polkville,622-314-8461,2010-04-25,010-71-0290,5054079298,7.75,72.0,47,0,0,89,186,3,96,2,Lung_Cure,1,0
242,242,Dr. Zachary Munoz DDS,Love Valley,396-556-4415,1974-03-05,593-88-5511,9422545250,5.74,80.46,40,0,0,99,127,6,96,2,Lung_Cure,0,0
243,243,Miguel Holland,Grottoes,312-091-0070,2008-10-18,573-07-8207,8967838614,6.67,77.02,18,1,0,80,171,1,96,3,Lung_Cure,0,0
244,244,Lauren Bailey,Thompson's Station,378-638-8881,1997-07-22,813-56-4110,9284833227,5.14,7.9,26,0,0,54,164,3,97,1,Lung_Cure,1,0
245,245,Mrs. Sandra Martin,Bussey,565-732-5091,2010-07-23,737-61-9174,5047953065,7.99,85.16,34,0,0,36,125,6,99,3,Lung_Cure,0,0
246,246,Jason Cole,Lewisburg,634-573-8913,2008-12-11,370-48-1928,6052033005,4.72,55.3,75,1,0,45,183,4,97,1,Lung_Cure,0,0
247,247,Anthony Gardner,Cedar Knolls,359-674-2134,2000-02-16,712-94-3026,1018752333,7.33,19.09,11,1,0,36,130,2,99,1,Lung_Cure,1,0
248,248,Joseph Johnson,Lawrence Park,815-064-5889,2017-12-08,655-12-9668,7181508530,4.23,3.7,23,1,0,87,186,4,97,1,Lung_Cure,1,0
249,249,Edward Hammond,Theta,109-461-1836,1982-10-22,645-59-1873,2235682719,5.88,35.82,51,0,0,39,149,5,99,1,Lung_Cure,0,0
250,250,Thomas Rodriguez,Santaquin,652-398-8677,1995-09-07,445-98-4764,6715037148,4.15,68.64,53,0,0,37,163,3,97,3,Lung_Cure,1,0
251,251,Erica Mccann,Semmes,935-779-8573,1982-10-13,343-88-4141,8454478382,5.05,34.79,25,1,0,88,163,1,97,1,Lung_Cure,1,0
252,252,Keith Strickland,South Corning,759-891-1686,2019-11-25,387-14-9147,6528442669,4.5,81.18,37,0,1,40,181,4,98,1,Lung_Cure,0,0
253,253,Carlos Obrien,Oilmont,638-511-7283,2021-07-19,031-94-5866,6040132644,5.65,22.16,33,1,1,80,136,4,94,1,Lung_Cure,1,0
254,254,Eric Terry,Randalia,296-997-7860,1972-07-19,677-14-1414,3147418476,7.17,74.84,18,1,1,32,186,5,96,3,Lung_Cure,1,0
255,255,Heather Roberts,Mina,879-593-1008,1986-03-15,226-48-2562,5499336917,7.16,8.21,78,1,0,37,140,4,97,2,Lung_Cure,0,0
256,256,Ryan Donovan,Roselle,134-141-1417,2019-01-10,404-90-6445,3034713948,6.96,114.63,50,0,1,69,122,4,98,3,Lung_Cure,0,0
257,257,Caleb Perkins MD,Gravity,465-286-7286,1970-09-30,668-15-4186,1724313645,4.31,21.36,77,1,0,92,193,3,95,1,Lung_Cure,0,0
258,258,Christina Burch,Poca,456-388-0400,2020-11-16,799-93-3497,4728519010,7.83,68.87,68,0,1,95,185,4,98,3,Lung_Cure,0,0
259,259,Stephanie Harris,Black Gap,544-115-9742,1999-02-22,655-09-1776,1346003791,5.73,25.43,70,0,1,87,180,1,97,3,Lung_Cure,1,0
260,260,Mr. James Stewart,Stillwater,639-334-3248,1988-12-12,028-46-3391,5379633142,4.76,100.65,71,0,1,78,184,2,94,1,Lung_Cure,1,0
261,261,Tracy Cardenas,Searingtown,166-943-0721,2003-11-02,045-64-5427,2781081809,4.03,36.45,56,0,1,39,139,3,94,1,Lung_Cure,1,0
262,262,Scott Webb,Glen Elder,138-830-4653,2011-05-02,101-04-1708,4358915657,4.48,78.57,41,1,0,98,113,6,96,3,Lung_Cure,0,0
263,263,Shaun Jacobs,Lobeco,258-307-3905,2004-10-29,793-51-3025,6430996206,7.67,34.99,55,0,1,26,119,4,94,2,Lung_Cure,0,0
264,264,David Smith,Ponchatoula,564-975-0915,1978-11-14,858-90-6668,9082802220,5.21,119.52,54,0,0,20,190,1,99,2,Lung_Cure,0,0
265,265,Mr. Mark Khan,West Newton,226-395-1247,1970-04-03,267-44-4144,1852287897,5.39,74.93,26,1,1,69,184,5,94,1,Lung_Cure,0,0
266,266,Danielle Jackson,Lorimor,460-758-8196,1982-10-04,321-78-0054,6241384487,7.85,3.8,54,0,0,22,189,1,95,2,Lung_Cure,0,0
267,267,Caitlin Dawson,Glenallen,603-941-3680,2000-06-26,342-72-4851,3953427360,4.65,42.69,60,1,1,68,114,5,94,2,Lung_Cure,0,0
268,268,William Robertson DVM,Granton,177-759-9071,1993-06-22,066-24-2348,1808837379,6.77,40.93,37,0,0,73,137,6,94,1,Lung_Cure,1,0
269,269,Mr. Martin May,Reardan,753-419-6152,1979-08-18,311-05-6170,9159807019,7.53,34.6,58,1,1,54,178,1,98,3,Lung_Cure,0,0
270,270,Lydia Contreras,Orchard Beach,940-941-0499,2013-11-25,657-22-1143,2928694574,7.15,99.95,62,0,0,48,147,3,97,3,Lung_Cure,0,0
271,271,Barbara Johns MD,Adelaide,599-821-5522,1974-12-22,702-32-7187,749619092,5.54,88.82,41,0,0,89,171,1,95,2,Lung_Cure,1,0
272,272,Sarah Klein,Millwood,864-799-5853,1985-07-15,054-39-2308,6086098239,5.06,100.5,63,0,1,79,112,5,97,2,Lung_Cure,1,0
273,273,Laura Jones,Pettus,622-043-1900,2015-07-30,611-42-9601,9862638182,6.16,51.97,22,0,0,99,157,5,97,2,Lung_Cure,1,0
274,274,Rebekah Jones,Rockcreek,633-757-0637,1989-09-16,002-66-9447,9034523980,4.97,52.4,61,0,1,25,136,3,97,1,Lung_Cure,1,0
275,275,Jessica Clarke,Sonnette,339-709-8779,2007-07-21,227-05-8417,9591483950,4.71,12.98,56,1,0,46,132,3,94,3,Lung_Cure,0,0
276,276,Kristin Lewis,Moose Lake,227-154-6170,1972-08-07,249-07-9146,2185718927,7.81,82.07,33,0,1,60,192,2,96,3,Lung_Cure,0,0
277,277,Matthew Scott,Waldo,176-667-1494,1973-04-23,808-56-8920,343363895,7.35,46.82,68,1,1,37,169,5,96,2,Lung_Cure,1,0
278,278,Shannon Russo,Redding,511-147-8800,2018-04-16,541-53-1244,269944681,4.54,3.68,62,0,0,91,126,2,99,1,Lung_Cure,1,0
279,279,Matthew Martinez,Fort Bridger,348-245-3310,1998-10-21,801-55-7226,2420640346,5.87,92.07,59,1,0,75,191,2,99,2,Lung_Cure,1,0
280,280,Krystal Patton,Dundee,658-517-4427,2021-09-11,512-38-0333,8153326331,5.64,87.33,13,0,0,90,128,5,96,1,Lung_Cure,0,0
281,281,Ronald Melendez,Bull Creek,396-123-5570,2020-11-23,341-52-3374,9012871164,5.21,26.07,39,1,0,64,196,6,99,1,Lung_Cure,0,0
282,282,Brittany Ferguson,Millbrook,349-764-3053,1985-01-23,856-07-5007,9779386237,7.0,86.44,23,1,1,27,145,2,99,3,Lung_Cure,1,0
283,283,Kevin Sutton,Slaterville Springs,434-622-5300,1972-04-11,134-76-4109,3504456475,6.93,18.75,20,1,0,53,116,3,95,3,Lung_Cure,1,0
284,284,Alexis Morris,Fairbank,124-420-0419,1985-10-25,368-19-5156,4816206591,7.28,76.15,46,1,1,75,114,3,99,3,Lung_Cure,0,0
285,285,Richard Sims,Stanberry,353-684-0525,1974-04-23,779-90-0244,3011533001,5.24,112.5,14,1,1,30,126,6,96,1,Lung_Cure,1,0
286,286,Albert Alvarado,Timberlake,929-154-2185,2012-01-20,875-71-6276,8340881485,5.52,43.34,19,1,1,79,186,2,98,2,Lung_Cure,0,0
287,287,Amber Allison,Leucadia,977-669-2341,2010-03-12,506-54-8457,7041240908,6.58,43.95,13,0,1,85,187,4,94,3,Lung_Cure,0,0
288,288,Eric Chen,Gages Lake,961-863-5286,2006-05-16,188-04-1225,9227849016,5.91,24.52,24,0,1,60,151,2,99,2,Lung_Cure,1,0
289,289,Regina Myers,Ballard,123-062-5967,2013-09-04,404-04-4186,8356704967,6.61,49.77,38,1,1,93,154,6,94,2,Lung_Cure,1,0
290,290,Alex Wood,Culleoka,637-041-3645,1985-08-11,490-50-7956,9411809625,5.76,5.5,46,0,1,36,197,3,99,1,Lung_Cure,0,0
291,291,Melissa Velasquez,Haskell,281-529-3820,1983-02-03,132-01-0290,238101488,5.09,48.47,53,0,0,52,192,2,98,2,Lung_Cure,0,0
292,292,Michelle Dalton,Highview,833-702-3093,2006-09-25,578-06-1076,299739463,6.33,44.5,18,1,1,98,139,6,96,2,Lung_Cure,1,0
293,293,Kimberly Burke,Kingsdown,190-127-2906,1974-04-24,815-95-0095,6456326930,4.87,89.5,13,0,1,42,135,3,97,2,Lung_Cure,0,0
294,294,Heather Walker,Island Park,752-468-2145,2015-12-24,277-19-8089,4654125632,5.39,63.6,59,0,1,97,193,4,98,3,Lung_Cure,0,0
295,295,Leslie Allen,Tiplersville,527-150-9038,2018-08-02,386-97-6498,6564776089,4.08,21.52,55,1,0,71,174,1,96,2,Lung_Cure,1,0
296,296,Ashley Martinez,Naperville,636-727-8653,2006-12-14,849-54-6101,3188445213,7.26,17.1,11,0,1,32,112,6,94,1,Lung_Cure,1,0
297,297,Paula Walker DVM,Venice,332-624-5271,1992-11-21,371-48-2924,626489314,6.56,54.05,53,0,1,38,116,6,96,3,Lung_Cure,1,0
298,298,James Drake,Camdenton,462-637-0544,2019-10-15,004-05-0798,9495846455,6.27,27.39,11,0,1,43,132,5,96,3,Lung_Cure,1,0
299,299,Jeffrey Kramer,Los Alamitos,442-474-0361,1971-11-28,612-48-0398,3744131304,7.43,113.77,64,1,0,83,163,1,96,2,Lung_Cure,0,0
300,300,Megan Bryan,Batchtown,400-262-8520,1975-03-28,671-97-5216,4109597650,5.63,119.35,38,0,0,82,152,4,97,3,Lung_Cure,0,0
301,301,Terri Hughes,Avoca,811-605-4079,2001-05-25,180-72-5508,4695857617,5.33,85.34,76,1,1,43,175,1,96,1,Lung_Cure,0,0
302,302,Evan Stanley,Swan Valley,453-503-2776,2008-01-30,351-97-4254,6180540799,4.39,117.07,26,0,0,65,177,1,98,1,Lung_Cure,0,0
303,303,Jacqueline Vaughn,Bond,385-054-8062,2020-05-20,367-20-7123,4253614432,5.94,116.86,56,1,1,21,127,4,94,1,Lung_Cure,0,0
304,304,Erin Nelson,Rogue River,134-200-2507,2003-09-30,411-99-1564,222132539,7.78,94.64,32,1,1,70,146,3,95,2,Lung_Cure,0,0
305,305,Brandon Coleman,Mackeys,865-704-0133,1992-12-02,411-23-8529,7452113839,5.67,116.12,13,1,1,88,165,4,94,2,Lung_Cure,1,0
306,306,Jessica Armstrong,New Cumberland,450-822-8596,2011-01-05,285-45-3263,6461116314,7.42,46.69,63,0,1,33,173,1,97,1,Lung_Cure,1,0
307,307,Jacqueline Moreno,Noyack,121-162-9964,1976-02-05,554-27-3923,7608060062,5.58,39.21,76,1,1,79,154,4,94,2,Lung_Cure,0,0
308,308,Judith Mahoney,Dixmoor,157-068-3503,1986-08-09,301-98-9327,2849756435,5.37,4.75,29,1,1,36,121,2,95,1,Lung_Cure,0,0
309,309,Tammy Clark,Vero Beach,658-716-1071,1989-12-21,149-06-5464,9705956862,5.47,69.3,21,0,1,44,143,6,99,2,Lung_Cure,1,0
310,310,Jasmine Cline,Kewa,101-044-7779,2007-11-05,876-61-9709,9874742551,4.53,102.74,15,0,1,97,165,5,95,1,Lung_Cure,1,0
311,311,Andrea Reed,Meinhard,202-593-2368,1982-12-03,408-32-3259,4138882485,7.39,119.47,28,1,0,20,139,1,95,1,Lung_Cure,1,0
312,312,Margaret Ortiz,Rolling Hills,901-145-8832,2007-03-23,273-48-9325,3972764845,5.01,47.42,56,1,1,43,143,4,97,2,Lung_Cure,0,0
313,313,William Allen,New Albany,239-643-8035,1981-02-21,131-32-1997,3331479662,5.31,47.28,23,0,0,34,145,3,96,3,Lung_Cure,1,0
314,314,Steven Mitchell,Au Gres,384-658-4377,2001-07-11,071-65-9578,8746882951,7.89,39.96,51,0,0,97,169,3,95,3,Lung_Cure,0,0
315,315,Jill Brown,Ona,553-325-8331,1989-11-10,229-16-7869,7761573534,4.02,86.92,16,1,1,57,148,3,99,2,Lung_Cure,1,0
316,316,Mackenzie Patton MD,Rollinsville,636-715-1194,1972-02-02,763-68-9761,4951957940,6.78,4.94,17,1,0,23,184,4,94,2,Lung_Cure,0,0
317,317,Dr. Cory Gonzalez,Bethany Beach,645-817-8099,2008-12-30,664-96-6668,9603593233,4.47,18.8,54,0,0,60,165,1,97,3,Lung_Cure,0,0
318,318,Tanya Morse,Homeland,330-438-3846,2003-01-07,358-54-3221,1442588244,7.48,94.4,46,1,0,34,123,3,99,2,Lung_Cure,1,0
319,319,Brittany Miller,Brookland Terrace,444-317-1108,1986-03-09,193-98-5858,8974799411,7.26,16.79,55,1,0,70,195,1,98,3,Lung_Cure,0,0
320,320,Sarah Smith,North Glen Ellyn,396-912-2027,1982-09-14,310-28-4707,8824803629,5.59,76.54,22,1,1,50,114,3,95,2,Lung_Cure,0,0
321,321,Jason Brown,Kaluaaha,668-083-7193,1972-09-23,626-22-2584,2318691474,6.58,44.38,25,1,0,60,110,5,97,3,Lung_Cure,1,0
322,322,Wayne Hardy,Edwards,729-613-2833,2014-02-25,213-03-1506,6545017267,7.41,88.61,77,1,1,95,155,6,99,1,Lung_Cure,1,0
323,323,Vanessa Mcfarland,Neilton,410-275-2899,1972-05-26,144-92-9203,1396179607,6.78,73.74,65,0,0,63,165,5,94,2,Lung_Cure,1,0
324,324,Joseph Fuentes,Sinton,414-014-3296,1997-09-05,602-49-7666,9907839983,6.32,69.49,32,0,0,43,191,3,97,3,Lung_Cure,0,0
325,325,Debra Yoder,Saunders,119-399-0153,2008-12-11,232-87-2689,5910949812,5.43,77.08,12,1,1,85,132,6,96,1,Lung_Cure,0,0
326,326,Christopher Alvarado Jr.,Orchard,341-325-3417,1989-03-05,322-84-1756,4738303736,5.52,49.64,73,1,0,37,170,5,97,3,Lung_Cure,0,0
327,327,Becky Hicks DDS,Osyka,109-478-2000,1981-05-31,869-99-3670,3308045756,5.97,25.53,62,0,0,83,133,1,97,2,Lung_Cure,0,0
328,328,Paul Bailey,Saks,364-818-2746,2010-07-19,006-13-3621,5286456713,7.87,101.82,19,1,1,67,198,2,97,3,Lung_Cure,0,0
329,329,Gary Hamilton,Saint Regis Park,872-784-6856,1992-08-16,122-25-5159,2806113561,7.34,100.2,52,1,1,74,152,6,95,1,Lung_Cure,1,0
330,330,Kyle Ewing,Glassmanor,524-052-2371,1989-02-28,812-12-6676,3825480255,7.78,93.99,39,0,1,37,148,3,98,1,Lung_Cure,1,0
331,331,David Clements,West Pensacola,115-121-8633,1991-09-17,078-12-6238,5927135901,4.56,61.98,54,1,1,45,115,1,97,1,Lung_Cure,0,0
332,332,Carrie Lucas,Powhattan,741-000-3609,1984-02-12,135-34-3889,5133996106,5.63,5.82,42,0,1,38,131,6,96,1,Lung_Cure,1,0
333,333,John Hernandez,Solana,555-448-4126,2002-02-12,185-19-2753,4503320513,4.14,17.87,59,0,0,89,143,3,94,1,Lung_Cure,0,0
334,334,Jon Pierce,New Hampton,120-350-5470,1988-03-27,679-31-7948,8761329474,4.6,4.96,43,0,1,46,124,4,98,2,Lung_Cure,0,0
335,335,Gerald Prince,Fairwater,750-262-4270,2013-06-14,853-55-7630,8172300391,7.1,37.99,24,1,0,84,198,1,97,2,Lung_Cure,1,0
336,336,Sarah Colon,Pedro,186-905-8367,1978-09-17,429-25-2903,9804689207,7.29,48.0,16,1,1,90,167,5,94,2,Lung_Cure,0,0
337,337,Joseph Gonzalez,Shelbina,330-787-8998,1998-02-28,796-46-2245,5309042794,6.59,21.04,60,1,1,31,188,3,96,3,Lung_Cure,1,0
338,338,Toni Johnson,Elk Falls,365-858-2772,2017-09-21,483-86-3684,1131137629,5.36,107.47,63,1,0,84,195,2,96,1,Lung_Cure,0,0
339,339,Jacob Ortiz,Whiteclay,599-531-0114,2007-03-19,466-56-2586,1575716599,7.02,102.81,21,1,1,77,138,3,94,2,Lung_Cure,1,0
340,340,Robert Hayden,Banning,717-944-2741,1980-08-05,812-64-8031,7623405048,6.61,38.67,30,0,1,75,118,6,96,1,Lung_Cure,1,0
341,341,Eric Smith,Yardville,401-567-1742,2010-08-13,697-84-8156,832294949,4.35,70.17,40,0,0,21,114,6,98,2,Lung_Cure,0,0
342,342,William Gross,Bairoil,503-773-9506,1987-04-06,185-58-6852,883997265,5.91,105.75,48,1,0,25,134,1,96,2,Lung_Cure,1,0
343,343,Joshua Bradley,Middlebury,786-350-5311,2000-04-27,637-69-3757,3594368641,4.22,119.55,12,0,0,91,127,2,95,1,Lung_Cure,0,0
344,344,Morgan Obrien,Dayton Lakes,245-641-0133,1989-11-15,156-18-0700,1015511207,6.31,16.13,19,0,1,66,116,4,98,2,Lung_Cure,1,0
